combo_id,underlying,strategy_type,width_pct,tp_pct,sl_mult,entry_date,expiration_date,exit_date,dte,short_strike,long_strike,spot_at_entry,credit,max_loss,exit_cost,pnl,exit_reason,iv_at_entry,iv_rank_at_entry,has_real_quote,short_ticker,long_ticker
IWM_2022-08-05_CALL_5pct_TP50_SL100,IWM,CALL,0.05,0.5,1.0,2022-08-05,2022-09-09,2022-08-11,35,200.0,210.0,190.8,1.26,874.0,2.76,-150.0,stop_loss,0.21335207459366984,0.3302465166212667,True,O:IWM220909C00200000,O:IWM220909C00210000
IWM_2022-08-05_CALL_5pct_TP50_SL200,IWM,CALL,0.05,0.5,2.0,2022-08-05,2022-09-09,2022-08-12,35,200.0,210.0,190.8,1.26,874.0,3.91,-265.0,stop_loss,0.21335207459366984,0.3302465166212667,True,O:IWM220909C00200000,O:IWM220909C00210000
IWM_2022-08-05_CALL_5pct_TP75_SL100,IWM,CALL,0.05,0.75,1.0,2022-08-05,2022-09-09,2022-08-11,35,200.0,210.0,190.8,1.26,874.0,2.76,-150.0,stop_loss,0.21335207459366984,0.3302465166212667,True,O:IWM220909C00200000,O:IWM220909C00210000
IWM_2022-08-05_CALL_5pct_TP75_SL200,IWM,CALL,0.05,0.75,2.0,2022-08-05,2022-09-09,2022-08-12,35,200.0,210.0,190.8,1.26,874.0,3.91,-265.0,stop_loss,0.21335207459366984,0.3302465166212667,True,O:IWM220909C00200000,O:IWM220909C00210000
IWM_2022-08-05_PUT_10pct_TP50_SL100,IWM,PUT,0.1,0.5,1.0,2022-08-05,2022-09-09,2022-08-16,35,183.0,164.0,190.8,2.29,1671.0,0.5,179.0,take_profit,0.21335207459366984,0.3302465166212667,True,O:IWM220909P00183000,O:IWM220909P00164000
IWM_2022-08-05_PUT_10pct_TP50_SL200,IWM,PUT,0.1,0.5,2.0,2022-08-05,2022-09-09,2022-08-16,35,183.0,164.0,190.8,2.29,1671.0,0.5,179.0,take_profit,0.21335207459366984,0.3302465166212667,True,O:IWM220909P00183000,O:IWM220909P00164000
IWM_2022-08-05_PUT_10pct_TP75_SL100,IWM,PUT,0.1,0.75,1.0,2022-08-05,2022-09-09,2022-08-16,35,183.0,164.0,190.8,2.29,1671.0,0.5,179.0,take_profit,0.21335207459366984,0.3302465166212667,True,O:IWM220909P00183000,O:IWM220909P00164000
IWM_2022-08-05_PUT_10pct_TP75_SL200,IWM,PUT,0.1,0.75,2.0,2022-08-05,2022-09-09,2022-08-16,35,183.0,164.0,190.8,2.29,1671.0,0.5,179.0,take_profit,0.21335207459366984,0.3302465166212667,True,O:IWM220909P00183000,O:IWM220909P00164000
IWM_2022-08-05_PUT_5pct_TP50_SL100,IWM,PUT,0.05,0.5,1.0,2022-08-05,2022-09-09,2022-08-12,35,183.0,173.0,190.8,1.52,848.0,0.6,92.0,take_profit,0.21335207459366984,0.3302465166212667,True,O:IWM220909P00183000,O:IWM220909P00173000
IWM_2022-08-05_PUT_5pct_TP50_SL200,IWM,PUT,0.05,0.5,2.0,2022-08-05,2022-09-09,2022-08-12,35,183.0,173.0,190.8,1.52,848.0,0.6,92.0,take_profit,0.21335207459366984,0.3302465166212667,True,O:IWM220909P00183000,O:IWM220909P00173000
IWM_2022-08-05_PUT_5pct_TP75_SL100,IWM,PUT,0.05,0.75,1.0,2022-08-05,2022-09-09,2022-08-16,35,183.0,173.0,190.8,1.52,848.0,0.38,114.0,take_profit,0.21335207459366984,0.3302465166212667,True,O:IWM220909P00183000,O:IWM220909P00173000
IWM_2022-08-05_PUT_5pct_TP75_SL200,IWM,PUT,0.05,0.75,2.0,2022-08-05,2022-09-09,2022-08-16,35,183.0,173.0,190.8,1.52,848.0,0.38,114.0,take_profit,0.21335207459366984,0.3302465166212667,True,O:IWM220909P00183000,O:IWM220909P00173000
SLV_2022-08-05_CALL_10pct_TP50_SL100,SLV,CALL,0.1,0.5,1.0,2022-08-05,2022-09-09,2022-08-08,35,19.5,21.5,18.33,0.17,183.0,0.36,-19.0,stop_loss,0.2931064730377588,0.8020044779545085,True,O:SLV220909C00019500,O:SLV220909C00021500
SLV_2022-08-05_CALL_10pct_TP50_SL200,SLV,CALL,0.1,0.5,2.0,2022-08-05,2022-09-09,2022-08-19,35,19.5,21.5,18.33,0.17,183.0,0.04,13.0,take_profit,0.2931064730377588,0.8020044779545085,True,O:SLV220909C00019500,O:SLV220909C00021500
SLV_2022-08-05_CALL_10pct_TP75_SL100,SLV,CALL,0.1,0.75,1.0,2022-08-05,2022-09-09,2022-08-08,35,19.5,21.5,18.33,0.17,183.0,0.36,-19.0,stop_loss,0.2931064730377588,0.8020044779545085,True,O:SLV220909C00019500,O:SLV220909C00021500
SLV_2022-08-05_CALL_10pct_TP75_SL200,SLV,CALL,0.1,0.75,2.0,2022-08-05,2022-09-09,2022-08-19,35,19.5,21.5,18.33,0.17,183.0,0.04,13.0,take_profit,0.2931064730377588,0.8020044779545085,True,O:SLV220909C00019500,O:SLV220909C00021500
SLV_2022-08-05_CALL_5pct_TP50_SL100,SLV,CALL,0.05,0.5,1.0,2022-08-05,2022-09-09,2022-08-08,35,19.5,20.5,18.33,0.13,87.0,0.26,-13.0,stop_loss,0.2931064730377588,0.8020044779545085,True,O:SLV220909C00019500,O:SLV220909C00020500
SLV_2022-08-05_CALL_5pct_TP50_SL200,SLV,CALL,0.05,0.5,2.0,2022-08-05,2022-09-09,2022-08-18,35,19.5,20.5,18.33,0.13,87.0,0.05,8.0,take_profit,0.2931064730377588,0.8020044779545085,True,O:SLV220909C00019500,O:SLV220909C00020500
SLV_2022-08-05_CALL_5pct_TP75_SL100,SLV,CALL,0.05,0.75,1.0,2022-08-05,2022-09-09,2022-08-08,35,19.5,20.5,18.33,0.13,87.0,0.26,-13.0,stop_loss,0.2931064730377588,0.8020044779545085,True,O:SLV220909C00019500,O:SLV220909C00020500
SLV_2022-08-05_CALL_5pct_TP75_SL200,SLV,CALL,0.05,0.75,2.0,2022-08-05,2022-09-09,2022-08-19,35,19.5,20.5,18.33,0.13,87.0,0.02,11.0,take_profit,0.2931064730377588,0.8020044779545085,True,O:SLV220909C00019500,O:SLV220909C00020500
HYG_2022-08-09_CALL_5pct_TP50_SL100,HYG,CALL,0.05,0.5,1.0,2022-08-09,2022-09-16,2022-08-19,38,80.0,84.0,77.53,0.19,381.0,0.05,14.0,take_profit,0.11561176265513859,0.482504520082709,True,O:HYG220916C00080000,O:HYG220916C00084000
HYG_2022-08-09_CALL_5pct_TP50_SL200,HYG,CALL,0.05,0.5,2.0,2022-08-09,2022-09-16,2022-08-19,38,80.0,84.0,77.53,0.19,381.0,0.05,14.0,take_profit,0.11561176265513859,0.482504520082709,True,O:HYG220916C00080000,O:HYG220916C00084000
HYG_2022-08-09_CALL_5pct_TP75_SL100,HYG,CALL,0.05,0.75,1.0,2022-08-09,2022-09-16,2022-08-22,38,80.0,84.0,77.53,0.19,381.0,0.03,16.0,take_profit,0.11561176265513859,0.482504520082709,True,O:HYG220916C00080000,O:HYG220916C00084000
HYG_2022-08-09_CALL_5pct_TP75_SL200,HYG,CALL,0.05,0.75,2.0,2022-08-09,2022-09-16,2022-08-22,38,80.0,84.0,77.53,0.19,381.0,0.03,16.0,take_profit,0.11561176265513859,0.482504520082709,True,O:HYG220916C00080000,O:HYG220916C00084000
HYG_2022-08-09_PUT_5pct_TP50_SL100,HYG,PUT,0.05,0.5,1.0,2022-08-09,2022-09-16,2022-08-30,38,76.0,72.0,77.53,0.62,338.0,1.52,-90.0,stop_loss,0.11561176265513859,0.482504520082709,True,O:HYG220916P00076000,O:HYG220916P00072000
HYG_2022-08-09_PUT_5pct_TP50_SL200,HYG,PUT,0.05,0.5,2.0,2022-08-09,2022-09-16,2022-09-15,38,76.0,72.0,77.53,0.62,338.0,2.07,-145.0,stop_loss,0.11561176265513859,0.482504520082709,True,O:HYG220916P00076000,O:HYG220916P00072000
HYG_2022-08-09_PUT_5pct_TP75_SL100,HYG,PUT,0.05,0.75,1.0,2022-08-09,2022-09-16,2022-08-30,38,76.0,72.0,77.53,0.62,338.0,1.52,-90.0,stop_loss,0.11561176265513859,0.482504520082709,True,O:HYG220916P00076000,O:HYG220916P00072000
HYG_2022-08-09_PUT_5pct_TP75_SL200,HYG,PUT,0.05,0.75,2.0,2022-08-09,2022-09-16,2022-09-15,38,76.0,72.0,77.53,0.62,338.0,2.07,-145.0,stop_loss,0.11561176265513859,0.482504520082709,True,O:HYG220916P00076000,O:HYG220916P00072000
TLT_2022-08-09_CALL_5pct_TP50_SL100,TLT,CALL,0.05,0.5,1.0,2022-08-09,2022-09-16,2022-08-11,38,124.0,130.0,117.89,0.59,541.0,0.19,40.0,take_profit,0.20451280376370312,0.6962367280572248,True,O:TLT220916C00124000,O:TLT220916C00130000
TLT_2022-08-09_CALL_5pct_TP50_SL200,TLT,CALL,0.05,0.5,2.0,2022-08-09,2022-09-16,2022-08-11,38,124.0,130.0,117.89,0.59,541.0,0.19,40.0,take_profit,0.20451280376370312,0.6962367280572248,True,O:TLT220916C00124000,O:TLT220916C00130000
TLT_2022-08-09_CALL_5pct_TP75_SL100,TLT,CALL,0.05,0.75,1.0,2022-08-09,2022-09-16,2022-08-19,38,124.0,130.0,117.89,0.59,541.0,0.09,50.0,take_profit,0.20451280376370312,0.6962367280572248,True,O:TLT220916C00124000,O:TLT220916C00130000
TLT_2022-08-09_CALL_5pct_TP75_SL200,TLT,CALL,0.05,0.75,2.0,2022-08-09,2022-09-16,2022-08-19,38,124.0,130.0,117.89,0.59,541.0,0.09,50.0,take_profit,0.20451280376370312,0.6962367280572248,True,O:TLT220916C00124000,O:TLT220916C00130000
TLT_2022-08-09_PUT_5pct_TP50_SL100,TLT,PUT,0.05,0.5,1.0,2022-08-09,2022-09-16,2022-08-11,38,113.0,107.0,117.89,0.68,532.0,1.45,-77.0,stop_loss,0.20451280376370312,0.6962367280572248,True,O:TLT220916P00113000,O:TLT220916P00107000
TLT_2022-08-09_PUT_5pct_TP50_SL200,TLT,PUT,0.05,0.5,2.0,2022-08-09,2022-09-16,2022-08-23,38,113.0,107.0,117.89,0.68,532.0,2.22,-154.0,stop_loss,0.20451280376370312,0.6962367280572248,True,O:TLT220916P00113000,O:TLT220916P00107000
TLT_2022-08-09_PUT_5pct_TP75_SL100,TLT,PUT,0.05,0.75,1.0,2022-08-09,2022-09-16,2022-08-11,38,113.0,107.0,117.89,0.68,532.0,1.45,-77.0,stop_loss,0.20451280376370312,0.6962367280572248,True,O:TLT220916P00113000,O:TLT220916P00107000
TLT_2022-08-09_PUT_5pct_TP75_SL200,TLT,PUT,0.05,0.75,2.0,2022-08-09,2022-09-16,2022-08-23,38,113.0,107.0,117.89,0.68,532.0,2.22,-154.0,stop_loss,0.20451280376370312,0.6962367280572248,True,O:TLT220916P00113000,O:TLT220916P00107000
XLV_2022-08-09_PUT_5pct_TP50_SL100,XLV,PUT,0.05,0.5,1.0,2022-08-09,2022-09-16,2022-08-15,38,127.0,120.0,131.36,0.88,612.0,0.39,49.0,take_profit,0.16648145111309912,0.5189668439961793,True,O:XLV220916P00127000,O:XLV220916P00120000
XLV_2022-08-09_PUT_5pct_TP50_SL200,XLV,PUT,0.05,0.5,2.0,2022-08-09,2022-09-16,2022-08-15,38,127.0,120.0,131.36,0.88,612.0,0.39,49.0,take_profit,0.16648145111309912,0.5189668439961793,True,O:XLV220916P00127000,O:XLV220916P00120000
XLV_2022-08-09_PUT_5pct_TP75_SL100,XLV,PUT,0.05,0.75,1.0,2022-08-09,2022-09-16,2022-08-26,38,127.0,120.0,131.36,0.88,612.0,1.77,-89.0,stop_loss,0.16648145111309912,0.5189668439961793,True,O:XLV220916P00127000,O:XLV220916P00120000
XLV_2022-08-09_PUT_5pct_TP75_SL200,XLV,PUT,0.05,0.75,2.0,2022-08-09,2022-09-16,2022-09-12,38,127.0,120.0,131.36,0.88,612.0,0.14,74.0,take_profit,0.16648145111309912,0.5189668439961793,True,O:XLV220916P00127000,O:XLV220916P00120000
QQQ_2022-08-10_CALL_10pct_TP50_SL100,QQQ,CALL,0.1,0.5,1.0,2022-08-10,2022-09-14,2022-08-24,35,350.0,360.0,325.93,1.05,894.9999999999999,0.16,89.0,take_profit,0.27004313392131757,0.4512787004756915,True,O:QQQ220914C00350000,O:QQQ220914C00360000
QQQ_2022-08-10_CALL_10pct_TP50_SL200,QQQ,CALL,0.1,0.5,2.0,2022-08-10,2022-09-14,2022-08-24,35,350.0,360.0,325.93,1.05,894.9999999999999,0.16,89.0,take_profit,0.27004313392131757,0.4512787004756915,True,O:QQQ220914C00350000,O:QQQ220914C00360000
QQQ_2022-08-10_CALL_10pct_TP75_SL100,QQQ,CALL,0.1,0.75,1.0,2022-08-10,2022-09-14,2022-08-24,35,350.0,360.0,325.93,1.05,894.9999999999999,0.16,89.0,take_profit,0.27004313392131757,0.4512787004756915,True,O:QQQ220914C00350000,O:QQQ220914C00360000
QQQ_2022-08-10_CALL_10pct_TP75_SL200,QQQ,CALL,0.1,0.75,2.0,2022-08-10,2022-09-14,2022-08-24,35,350.0,360.0,325.93,1.05,894.9999999999999,0.16,89.0,take_profit,0.27004313392131757,0.4512787004756915,True,O:QQQ220914C00350000,O:QQQ220914C00360000
QQQ_2022-08-10_CALL_5pct_TP50_SL100,QQQ,CALL,0.05,0.5,1.0,2022-08-10,2022-09-14,2022-08-24,35,350.0,360.0,325.93,1.05,894.9999999999999,0.16,89.0,take_profit,0.27004313392131757,0.4512787004756915,True,O:QQQ220914C00350000,O:QQQ220914C00360000
QQQ_2022-08-10_CALL_5pct_TP50_SL200,QQQ,CALL,0.05,0.5,2.0,2022-08-10,2022-09-14,2022-08-24,35,350.0,360.0,325.93,1.05,894.9999999999999,0.16,89.0,take_profit,0.27004313392131757,0.4512787004756915,True,O:QQQ220914C00350000,O:QQQ220914C00360000
QQQ_2022-08-10_CALL_5pct_TP75_SL100,QQQ,CALL,0.05,0.75,1.0,2022-08-10,2022-09-14,2022-08-24,35,350.0,360.0,325.93,1.05,894.9999999999999,0.16,89.0,take_profit,0.27004313392131757,0.4512787004756915,True,O:QQQ220914C00350000,O:QQQ220914C00360000
QQQ_2022-08-10_CALL_5pct_TP75_SL200,QQQ,CALL,0.05,0.75,2.0,2022-08-10,2022-09-14,2022-08-24,35,350.0,360.0,325.93,1.05,894.9999999999999,0.16,89.0,take_profit,0.27004313392131757,0.4512787004756915,True,O:QQQ220914C00350000,O:QQQ220914C00360000
QQQ_2022-08-10_PUT_10pct_TP50_SL100,QQQ,PUT,0.1,0.5,1.0,2022-08-10,2022-09-14,2022-08-26,35,310.0,275.0,325.93,3.46,3154.0,8.44,-498.0,stop_loss,0.27004313392131757,0.4512787004756915,True,O:QQQ220914P00310000,O:QQQ220914P00275000
QQQ_2022-08-10_PUT_10pct_TP50_SL200,QQQ,PUT,0.1,0.5,2.0,2022-08-10,2022-09-14,2022-08-30,35,310.0,275.0,325.93,3.46,3154.0,12.2,-874.0,stop_loss,0.27004313392131757,0.4512787004756915,True,O:QQQ220914P00310000,O:QQQ220914P00275000
QQQ_2022-08-10_PUT_10pct_TP75_SL100,QQQ,PUT,0.1,0.75,1.0,2022-08-10,2022-09-14,2022-08-26,35,310.0,275.0,325.93,3.46,3154.0,8.44,-498.0,stop_loss,0.27004313392131757,0.4512787004756915,True,O:QQQ220914P00310000,O:QQQ220914P00275000
QQQ_2022-08-10_PUT_10pct_TP75_SL200,QQQ,PUT,0.1,0.75,2.0,2022-08-10,2022-09-14,2022-08-30,35,310.0,275.0,325.93,3.46,3154.0,12.2,-874.0,stop_loss,0.27004313392131757,0.4512787004756915,True,O:QQQ220914P00310000,O:QQQ220914P00275000
QQQ_2022-08-10_PUT_5pct_TP50_SL100,QQQ,PUT,0.05,0.5,1.0,2022-08-10,2022-09-14,2022-08-26,35,310.0,295.0,325.93,2.15,1285.0,6.35,-420.0,stop_loss,0.27004313392131757,0.4512787004756915,True,O:QQQ220914P00310000,O:QQQ220914P00295000
QQQ_2022-08-10_PUT_5pct_TP50_SL200,QQQ,PUT,0.05,0.5,2.0,2022-08-10,2022-09-14,2022-08-30,35,310.0,295.0,325.93,2.15,1285.0,8.69,-654.0,stop_loss,0.27004313392131757,0.4512787004756915,True,O:QQQ220914P00310000,O:QQQ220914P00295000
QQQ_2022-08-10_PUT_5pct_TP75_SL100,QQQ,PUT,0.05,0.75,1.0,2022-08-10,2022-09-14,2022-08-26,35,310.0,295.0,325.93,2.15,1285.0,6.35,-420.0,stop_loss,0.27004313392131757,0.4512787004756915,True,O:QQQ220914P00310000,O:QQQ220914P00295000
QQQ_2022-08-10_PUT_5pct_TP75_SL200,QQQ,PUT,0.05,0.75,2.0,2022-08-10,2022-09-14,2022-08-30,35,310.0,295.0,325.93,2.15,1285.0,8.69,-654.0,stop_loss,0.27004313392131757,0.4512787004756915,True,O:QQQ220914P00310000,O:QQQ220914P00295000
XLF_2022-08-10_CALL_10pct_TP50_SL100,XLF,CALL,0.1,0.5,1.0,2022-08-10,2022-09-16,2022-08-12,37,36.0,39.0,34.6,0.3,270.0,0.63,-33.0,stop_loss,0.221170186000532,0.4583940818754532,True,O:XLF220916C00036000,O:XLF220916C00039000
XLF_2022-08-10_CALL_10pct_TP50_SL200,XLF,CALL,0.1,0.5,2.0,2022-08-10,2022-09-16,2022-08-30,37,36.0,39.0,34.6,0.3,270.0,0.02,28.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916C00036000,O:XLF220916C00039000
XLF_2022-08-10_CALL_10pct_TP75_SL100,XLF,CALL,0.1,0.75,1.0,2022-08-10,2022-09-16,2022-08-12,37,36.0,39.0,34.6,0.3,270.0,0.63,-33.0,stop_loss,0.221170186000532,0.4583940818754532,True,O:XLF220916C00036000,O:XLF220916C00039000
XLF_2022-08-10_CALL_10pct_TP75_SL200,XLF,CALL,0.1,0.75,2.0,2022-08-10,2022-09-16,2022-08-30,37,36.0,39.0,34.6,0.3,270.0,0.02,28.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916C00036000,O:XLF220916C00039000
XLF_2022-08-10_CALL_5pct_TP50_SL100,XLF,CALL,0.05,0.5,1.0,2022-08-10,2022-09-16,2022-08-12,37,36.0,38.0,34.6,0.27,173.0,0.56,-29.0,stop_loss,0.221170186000532,0.4583940818754532,True,O:XLF220916C00036000,O:XLF220916C00038000
XLF_2022-08-10_CALL_5pct_TP50_SL200,XLF,CALL,0.05,0.5,2.0,2022-08-10,2022-09-16,2022-08-23,37,36.0,38.0,34.6,0.27,173.0,0.11,16.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916C00036000,O:XLF220916C00038000
XLF_2022-08-10_CALL_5pct_TP75_SL100,XLF,CALL,0.05,0.75,1.0,2022-08-10,2022-09-16,2022-08-12,37,36.0,38.0,34.6,0.27,173.0,0.56,-29.0,stop_loss,0.221170186000532,0.4583940818754532,True,O:XLF220916C00036000,O:XLF220916C00038000
XLF_2022-08-10_CALL_5pct_TP75_SL200,XLF,CALL,0.05,0.75,2.0,2022-08-10,2022-09-16,2022-08-29,37,36.0,38.0,34.6,0.27,173.0,0.05,22.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916C00036000,O:XLF220916C00038000
XLF_2022-08-10_PUT_10pct_TP50_SL100,XLF,PUT,0.1,0.5,1.0,2022-08-10,2022-09-16,2022-08-16,37,33.0,30.0,34.6,0.29,271.0,0.14,15.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916P00033000,O:XLF220916P00030000
XLF_2022-08-10_PUT_10pct_TP50_SL200,XLF,PUT,0.1,0.5,2.0,2022-08-10,2022-09-16,2022-08-16,37,33.0,30.0,34.6,0.29,271.0,0.14,15.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916P00033000,O:XLF220916P00030000
XLF_2022-08-10_PUT_10pct_TP75_SL100,XLF,PUT,0.1,0.75,1.0,2022-08-10,2022-09-16,2022-08-31,37,33.0,30.0,34.6,0.29,271.0,0.62,-33.0,stop_loss,0.221170186000532,0.4583940818754532,True,O:XLF220916P00033000,O:XLF220916P00030000
XLF_2022-08-10_PUT_10pct_TP75_SL200,XLF,PUT,0.1,0.75,2.0,2022-08-10,2022-09-16,2022-09-12,37,33.0,30.0,34.6,0.29,271.0,0.04,25.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916P00033000,O:XLF220916P00030000
XLF_2022-08-10_PUT_5pct_TP50_SL100,XLF,PUT,0.05,0.5,1.0,2022-08-10,2022-09-16,2022-08-18,37,33.0,31.0,34.6,0.23,177.0,0.1,13.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916P00033000,O:XLF220916P00031000
XLF_2022-08-10_PUT_5pct_TP50_SL200,XLF,PUT,0.05,0.5,2.0,2022-08-10,2022-09-16,2022-08-18,37,33.0,31.0,34.6,0.23,177.0,0.1,13.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916P00033000,O:XLF220916P00031000
XLF_2022-08-10_PUT_5pct_TP75_SL100,XLF,PUT,0.05,0.75,1.0,2022-08-10,2022-09-16,2022-08-31,37,33.0,31.0,34.6,0.23,177.0,0.53,-30.0,stop_loss,0.221170186000532,0.4583940818754532,True,O:XLF220916P00033000,O:XLF220916P00031000
XLF_2022-08-10_PUT_5pct_TP75_SL200,XLF,PUT,0.05,0.75,2.0,2022-08-10,2022-09-16,2022-09-12,37,33.0,31.0,34.6,0.23,177.0,0.04,19.0,take_profit,0.221170186000532,0.4583940818754532,True,O:XLF220916P00033000,O:XLF220916P00031000
SPY_2022-08-11_CALL_5pct_TP50_SL100,SPY,CALL,0.05,0.5,1.0,2022-08-11,2022-09-14,2022-08-15,34,440.0,460.0,419.99,1.57,1843.0,3.53,-196.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914C00440000,O:SPY220914C00460000
SPY_2022-08-11_CALL_5pct_TP50_SL200,SPY,CALL,0.05,0.5,2.0,2022-08-11,2022-09-14,2022-08-22,34,440.0,460.0,419.99,1.57,1843.0,0.5,107.0,take_profit,0.19000674547718546,0.43649955207648095,True,O:SPY220914C00440000,O:SPY220914C00460000
SPY_2022-08-11_CALL_5pct_TP75_SL100,SPY,CALL,0.05,0.75,1.0,2022-08-11,2022-09-14,2022-08-15,34,440.0,460.0,419.99,1.57,1843.0,3.53,-196.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914C00440000,O:SPY220914C00460000
SPY_2022-08-11_CALL_5pct_TP75_SL200,SPY,CALL,0.05,0.75,2.0,2022-08-11,2022-09-14,2022-08-31,34,440.0,460.0,419.99,1.57,1843.0,0.01,156.0,take_profit,0.19000674547718546,0.43649955207648095,True,O:SPY220914C00440000,O:SPY220914C00460000
SPY_2022-08-11_PUT_10pct_TP50_SL100,SPY,PUT,0.1,0.5,1.0,2022-08-11,2022-09-14,2022-08-26,34,406.0,365.0,419.99,3.54,3746.0,7.57,-403.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914P00406000,O:SPY220914P00365000
SPY_2022-08-11_PUT_10pct_TP50_SL200,SPY,PUT,0.1,0.5,2.0,2022-08-11,2022-09-14,2022-08-30,34,406.0,365.0,419.99,3.54,3746.0,11.68,-814.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914P00406000,O:SPY220914P00365000
SPY_2022-08-11_PUT_10pct_TP75_SL100,SPY,PUT,0.1,0.75,1.0,2022-08-11,2022-09-14,2022-08-26,34,406.0,365.0,419.99,3.54,3746.0,7.57,-403.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914P00406000,O:SPY220914P00365000
SPY_2022-08-11_PUT_10pct_TP75_SL200,SPY,PUT,0.1,0.75,2.0,2022-08-11,2022-09-14,2022-08-30,34,406.0,365.0,419.99,3.54,3746.0,11.68,-814.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914P00406000,O:SPY220914P00365000
SPY_2022-08-11_PUT_5pct_TP50_SL100,SPY,PUT,0.05,0.5,1.0,2022-08-11,2022-09-14,2022-08-26,34,406.0,385.0,419.99,2.64,1836.0,5.93,-329.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914P00406000,O:SPY220914P00385000
SPY_2022-08-11_PUT_5pct_TP50_SL200,SPY,PUT,0.05,0.5,2.0,2022-08-11,2022-09-14,2022-08-30,34,406.0,385.0,419.99,2.64,1836.0,9.38,-674.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914P00406000,O:SPY220914P00385000
SPY_2022-08-11_PUT_5pct_TP75_SL100,SPY,PUT,0.05,0.75,1.0,2022-08-11,2022-09-14,2022-08-26,34,406.0,385.0,419.99,2.64,1836.0,5.93,-329.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914P00406000,O:SPY220914P00385000
SPY_2022-08-11_PUT_5pct_TP75_SL200,SPY,PUT,0.05,0.75,2.0,2022-08-11,2022-09-14,2022-08-30,34,406.0,385.0,419.99,2.64,1836.0,9.38,-674.0,stop_loss,0.19000674547718546,0.43649955207648095,True,O:SPY220914P00406000,O:SPY220914P00385000
DIA_2022-08-12_CALL_5pct_TP50_SL100,DIA,CALL,0.05,0.5,1.0,2022-08-12,2022-09-16,2022-08-22,35,350.0,365.0,337.83,1.36,1364.0,0.41,95.0,take_profit,0.14386662372475792,0.4157295423342751,True,O:DIA220916C00350000,O:DIA220916C00365000
DIA_2022-08-12_CALL_5pct_TP50_SL200,DIA,CALL,0.05,0.5,2.0,2022-08-12,2022-09-16,2022-08-22,35,350.0,365.0,337.83,1.36,1364.0,0.41,95.0,take_profit,0.14386662372475792,0.4157295423342751,True,O:DIA220916C00350000,O:DIA220916C00365000
DIA_2022-08-12_CALL_5pct_TP75_SL100,DIA,CALL,0.05,0.75,1.0,2022-08-12,2022-09-16,2022-08-26,35,350.0,365.0,337.83,1.36,1364.0,0.09,127.0,take_profit,0.14386662372475792,0.4157295423342751,True,O:DIA220916C00350000,O:DIA220916C00365000
DIA_2022-08-12_CALL_5pct_TP75_SL200,DIA,CALL,0.05,0.75,2.0,2022-08-12,2022-09-16,2022-08-26,35,350.0,365.0,337.83,1.36,1364.0,0.09,127.0,take_profit,0.14386662372475792,0.4157295423342751,True,O:DIA220916C00350000,O:DIA220916C00365000
DIA_2022-08-12_PUT_10pct_TP50_SL100,DIA,PUT,0.1,0.5,1.0,2022-08-12,2022-09-16,2022-08-18,35,330.0,295.0,337.83,3.29,3171.0,0.32,297.0,take_profit,0.14386662372475792,0.4157295423342751,True,O:DIA220916P00330000,O:DIA220916P00295000
DIA_2022-08-12_PUT_10pct_TP50_SL200,DIA,PUT,0.1,0.5,2.0,2022-08-12,2022-09-16,2022-08-18,35,330.0,295.0,337.83,3.29,3171.0,0.32,297.0,take_profit,0.14386662372475792,0.4157295423342751,True,O:DIA220916P00330000,O:DIA220916P00295000
DIA_2022-08-12_PUT_10pct_TP75_SL100,DIA,PUT,0.1,0.75,1.0,2022-08-12,2022-09-16,2022-08-18,35,330.0,295.0,337.83,3.29,3171.0,0.32,297.0,take_profit,0.14386662372475792,0.4157295423342751,True,O:DIA220916P00330000,O:DIA220916P00295000
DIA_2022-08-12_PUT_10pct_TP75_SL200,DIA,PUT,0.1,0.75,2.0,2022-08-12,2022-09-16,2022-08-18,35,330.0,295.0,337.83,3.29,3171.0,0.32,297.0,take_profit,0.14386662372475792,0.4157295423342751,True,O:DIA220916P00330000,O:DIA220916P00295000
DIA_2022-08-12_PUT_5pct_TP50_SL100,DIA,PUT,0.05,0.5,1.0,2022-08-12,2022-09-16,2022-08-18,35,330.0,315.0,337.83,2.42,1258.0,0.0,242.0,take_profit,0.14386662372475792,0.4157295423342751,True,O:DIA220916P00330000,O:DIA220916P00315000
