combo_id,underlying,strategy_type,width_pct,tp_pct,sl_mult,entry_date,expiration_date,exit_date,dte,short_strike,long_strike,spot_at_entry,credit,max_loss,exit_cost,pnl,exit_reason,iv_at_entry,iv_rank_at_entry,has_real_quote,short_ticker,long_ticker
GLD_2025-05-29_CALL_5pct_TP75_SL200,GLD,CALL,0.05,0.75,2.0,2025-05-29,2025-07-03,2025-06-24,35,326.0,340.0,305.61,1.07,1293.0,0.11,96.0,take_profit,0.2791177234187322,0.8343850754659091,True,O:GLD250703C00326000,O:GLD250703C00340000
SLV_2025-06-03_CALL_10pct_TP50_SL100,SLV,CALL,0.1,0.5,1.0,2025-06-03,2025-07-11,2025-06-05,38,34.0,37.0,31.44,0.25,275.0,0.5,-25.0,stop_loss,0.28839013099536986,0.3433413599129395,True,O:SLV250711C00034000,O:SLV250711C00037000
SLV_2025-06-03_CALL_10pct_TP50_SL200,SLV,CALL,0.1,0.5,2.0,2025-06-03,2025-07-11,2025-07-08,38,34.0,37.0,31.44,0.25,275.0,0.09,16.0,take_profit,0.28839013099536986,0.3433413599129395,True,O:SLV250711C00034000,O:SLV250711C00037000
SLV_2025-06-03_CALL_10pct_TP75_SL100,SLV,CALL,0.1,0.75,1.0,2025-06-03,2025-07-11,2025-06-05,38,34.0,37.0,31.44,0.25,275.0,0.5,-25.0,stop_loss,0.28839013099536986,0.3433413599129395,True,O:SLV250711C00034000,O:SLV250711C00037000
SLV_2025-06-03_CALL_10pct_TP75_SL200,SLV,CALL,0.1,0.75,2.0,2025-06-03,2025-07-11,2025-07-11,38,34.0,37.0,31.44,0.25,275.0,1.03,-78.0,expiration,0.28839013099536986,0.3433413599129395,True,O:SLV250711C00034000,O:SLV250711C00037000
SLV_2025-06-03_PUT_5pct_TP50_SL100,SLV,PUT,0.05,0.5,1.0,2025-06-03,2025-07-11,2025-06-09,38,29.5,28.0,31.44,0.2,130.0,0.07,13.0,take_profit,0.28839013099536986,0.3433413599129395,True,O:SLV250711P00029500,O:SLV250711P00028000
SLV_2025-06-03_PUT_5pct_TP50_SL200,SLV,PUT,0.05,0.5,2.0,2025-06-03,2025-07-11,2025-06-09,38,29.5,28.0,31.44,0.2,130.0,0.07,13.0,take_profit,0.28839013099536986,0.3433413599129395,True,O:SLV250711P00029500,O:SLV250711P00028000
SLV_2025-06-03_PUT_5pct_TP75_SL100,SLV,PUT,0.05,0.75,1.0,2025-06-03,2025-07-11,2025-06-10,38,29.5,28.0,31.44,0.2,130.0,0.05,15.0,take_profit,0.28839013099536986,0.3433413599129395,True,O:SLV250711P00029500,O:SLV250711P00028000
SLV_2025-06-03_PUT_5pct_TP75_SL200,SLV,PUT,0.05,0.75,2.0,2025-06-03,2025-07-11,2025-06-10,38,29.5,28.0,31.44,0.2,130.0,0.05,15.0,take_profit,0.28839013099536986,0.3433413599129395,True,O:SLV250711P00029500,O:SLV250711P00028000
IWM_2025-06-04_CALL_10pct_TP50_SL100,IWM,CALL,0.1,0.5,1.0,2025-06-04,2025-07-11,2025-07-02,37,220.0,240.0,208.44,1.43,1857.0,3.79,-236.0,stop_loss,0.21511504726725444,0.27083902007395944,True,O:IWM250711C00220000,O:IWM250711C00240000
IWM_2025-06-04_CALL_10pct_TP50_SL200,IWM,CALL,0.1,0.5,2.0,2025-06-04,2025-07-11,2025-07-03,37,220.0,240.0,208.44,1.43,1857.0,4.67,-324.0,stop_loss,0.21511504726725444,0.27083902007395944,True,O:IWM250711C00220000,O:IWM250711C00240000
IWM_2025-06-04_CALL_10pct_TP75_SL100,IWM,CALL,0.1,0.75,1.0,2025-06-04,2025-07-11,2025-07-02,37,220.0,240.0,208.44,1.43,1857.0,3.79,-236.0,stop_loss,0.21511504726725444,0.27083902007395944,True,O:IWM250711C00220000,O:IWM250711C00240000
IWM_2025-06-04_CALL_10pct_TP75_SL200,IWM,CALL,0.1,0.75,2.0,2025-06-04,2025-07-11,2025-07-03,37,220.0,240.0,208.44,1.43,1857.0,4.67,-324.0,stop_loss,0.21511504726725444,0.27083902007395944,True,O:IWM250711C00220000,O:IWM250711C00240000
IWM_2025-06-04_CALL_5pct_TP50_SL100,IWM,CALL,0.05,0.5,1.0,2025-06-04,2025-07-11,2025-07-02,37,220.0,230.0,208.44,1.18,882.0,3.39,-221.0,stop_loss,0.21511504726725444,0.27083902007395944,True,O:IWM250711C00220000,O:IWM250711C00230000
IWM_2025-06-04_CALL_5pct_TP50_SL200,IWM,CALL,0.05,0.5,2.0,2025-06-04,2025-07-11,2025-07-03,37,220.0,230.0,208.44,1.18,882.0,4.31,-313.0,stop_loss,0.21511504726725444,0.27083902007395944,True,O:IWM250711C00220000,O:IWM250711C00230000
IWM_2025-06-04_CALL_5pct_TP75_SL100,IWM,CALL,0.05,0.75,1.0,2025-06-04,2025-07-11,2025-07-02,37,220.0,230.0,208.44,1.18,882.0,3.39,-221.0,stop_loss,0.21511504726725444,0.27083902007395944,True,O:IWM250711C00220000,O:IWM250711C00230000
IWM_2025-06-04_CALL_5pct_TP75_SL200,IWM,CALL,0.05,0.75,2.0,2025-06-04,2025-07-11,2025-07-03,37,220.0,230.0,208.44,1.18,882.0,4.31,-313.0,stop_loss,0.21511504726725444,0.27083902007395944,True,O:IWM250711C00220000,O:IWM250711C00230000
IWM_2025-06-04_PUT_10pct_TP50_SL100,IWM,PUT,0.1,0.5,1.0,2025-06-04,2025-07-11,2025-06-23,37,200.0,180.0,208.44,2.01,1799.0000000000002,0.84,117.0,take_profit,0.21511504726725444,0.27083902007395944,True,O:IWM250711P00200000,O:IWM250711P00180000
IWM_2025-06-04_PUT_10pct_TP50_SL200,IWM,PUT,0.1,0.5,2.0,2025-06-04,2025-07-11,2025-06-23,37,200.0,180.0,208.44,2.01,1799.0000000000002,0.84,117.0,take_profit,0.21511504726725444,0.27083902007395944,True,O:IWM250711P00200000,O:IWM250711P00180000
IWM_2025-06-04_PUT_10pct_TP75_SL100,IWM,PUT,0.1,0.75,1.0,2025-06-04,2025-07-11,2025-06-24,37,200.0,180.0,208.44,2.01,1799.0000000000002,0.48,153.0,take_profit,0.21511504726725444,0.27083902007395944,True,O:IWM250711P00200000,O:IWM250711P00180000
IWM_2025-06-04_PUT_10pct_TP75_SL200,IWM,PUT,0.1,0.75,2.0,2025-06-04,2025-07-11,2025-06-24,37,200.0,180.0,208.44,2.01,1799.0000000000002,0.48,153.0,take_profit,0.21511504726725444,0.27083902007395944,True,O:IWM250711P00200000,O:IWM250711P00180000
IWM_2025-06-04_PUT_5pct_TP50_SL100,IWM,PUT,0.05,0.5,1.0,2025-06-04,2025-07-11,2025-06-24,37,200.0,190.0,208.44,1.35,865.0,0.39,96.0,take_profit,0.21511504726725444,0.27083902007395944,True,O:IWM250711P00200000,O:IWM250711P00190000
IWM_2025-06-04_PUT_5pct_TP50_SL200,IWM,PUT,0.05,0.5,2.0,2025-06-04,2025-07-11,2025-06-24,37,200.0,190.0,208.44,1.35,865.0,0.39,96.0,take_profit,0.21511504726725444,0.27083902007395944,True,O:IWM250711P00200000,O:IWM250711P00190000
IWM_2025-06-04_PUT_5pct_TP75_SL100,IWM,PUT,0.05,0.75,1.0,2025-06-04,2025-07-11,2025-06-26,37,200.0,190.0,208.44,1.35,865.0,0.24,111.0,take_profit,0.21511504726725444,0.27083902007395944,True,O:IWM250711P00200000,O:IWM250711P00190000
IWM_2025-06-04_PUT_5pct_TP75_SL200,IWM,PUT,0.05,0.75,2.0,2025-06-04,2025-07-11,2025-06-26,37,200.0,190.0,208.44,1.35,865.0,0.24,111.0,take_profit,0.21511504726725444,0.27083902007395944,True,O:IWM250711P00200000,O:IWM250711P00190000
TLT_2025-06-06_CALL_10pct_TP50_SL100,TLT,CALL,0.1,0.5,1.0,2025-06-06,2025-07-11,2025-07-08,35,88.5,96.0,85.35,0.45,705.0,0.01,44.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711C00088500,O:TLT250711C00096000
TLT_2025-06-06_CALL_10pct_TP50_SL200,TLT,CALL,0.1,0.5,2.0,2025-06-06,2025-07-11,2025-07-08,35,88.5,96.0,85.35,0.45,705.0,0.01,44.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711C00088500,O:TLT250711C00096000
TLT_2025-06-06_CALL_10pct_TP75_SL100,TLT,CALL,0.1,0.75,1.0,2025-06-06,2025-07-11,2025-07-08,35,88.5,96.0,85.35,0.45,705.0,0.01,44.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711C00088500,O:TLT250711C00096000
TLT_2025-06-06_CALL_10pct_TP75_SL200,TLT,CALL,0.1,0.75,2.0,2025-06-06,2025-07-11,2025-07-08,35,88.5,96.0,85.35,0.45,705.0,0.01,44.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711C00088500,O:TLT250711C00096000
TLT_2025-06-06_CALL_5pct_TP50_SL100,TLT,CALL,0.05,0.5,1.0,2025-06-06,2025-07-11,2025-06-12,35,88.5,93.0,85.35,0.4,409.99999999999994,0.8,-40.0,stop_loss,0.14109866833883686,0.4504465628229917,True,O:TLT250711C00088500,O:TLT250711C00093000
TLT_2025-06-06_CALL_5pct_TP50_SL200,TLT,CALL,0.05,0.5,2.0,2025-06-06,2025-07-11,2025-07-03,35,88.5,93.0,85.35,0.4,409.99999999999994,0.1,30.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711C00088500,O:TLT250711C00093000
TLT_2025-06-06_CALL_5pct_TP75_SL100,TLT,CALL,0.05,0.75,1.0,2025-06-06,2025-07-11,2025-06-12,35,88.5,93.0,85.35,0.4,409.99999999999994,0.8,-40.0,stop_loss,0.14109866833883686,0.4504465628229917,True,O:TLT250711C00088500,O:TLT250711C00093000
TLT_2025-06-06_CALL_5pct_TP75_SL200,TLT,CALL,0.05,0.75,2.0,2025-06-06,2025-07-11,2025-07-03,35,88.5,93.0,85.35,0.4,409.99999999999994,0.1,30.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711C00088500,O:TLT250711C00093000
TLT_2025-06-06_PUT_10pct_TP50_SL100,TLT,PUT,0.1,0.5,1.0,2025-06-06,2025-07-11,2025-06-12,35,83.5,75.0,85.35,0.79,771.0,0.29,50.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711P00083500,O:TLT250711P00075000
TLT_2025-06-06_PUT_10pct_TP50_SL200,TLT,PUT,0.1,0.5,2.0,2025-06-06,2025-07-11,2025-06-12,35,83.5,75.0,85.35,0.79,771.0,0.29,50.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711P00083500,O:TLT250711P00075000
TLT_2025-06-06_PUT_10pct_TP75_SL100,TLT,PUT,0.1,0.75,1.0,2025-06-06,2025-07-11,2025-06-24,35,83.5,75.0,85.35,0.79,771.0,0.09,70.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711P00083500,O:TLT250711P00075000
TLT_2025-06-06_PUT_10pct_TP75_SL200,TLT,PUT,0.1,0.75,2.0,2025-06-06,2025-07-11,2025-06-24,35,83.5,75.0,85.35,0.79,771.0,0.09,70.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711P00083500,O:TLT250711P00075000
TLT_2025-06-06_PUT_5pct_TP50_SL100,TLT,PUT,0.05,0.5,1.0,2025-06-06,2025-07-11,2025-06-17,35,83.5,79.0,85.35,0.7,380.0,0.28,42.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711P00083500,O:TLT250711P00079000
TLT_2025-06-06_PUT_5pct_TP50_SL200,TLT,PUT,0.05,0.5,2.0,2025-06-06,2025-07-11,2025-06-17,35,83.5,79.0,85.35,0.7,380.0,0.28,42.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711P00083500,O:TLT250711P00079000
TLT_2025-06-06_PUT_5pct_TP75_SL100,TLT,PUT,0.05,0.75,1.0,2025-06-06,2025-07-11,2025-06-24,35,83.5,79.0,85.35,0.7,380.0,0.07,63.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711P00083500,O:TLT250711P00079000
TLT_2025-06-06_PUT_5pct_TP75_SL200,TLT,PUT,0.05,0.75,2.0,2025-06-06,2025-07-11,2025-06-24,35,83.5,79.0,85.35,0.7,380.0,0.07,63.0,take_profit,0.14109866833883686,0.4504465628229917,True,O:TLT250711P00083500,O:TLT250711P00079000
SLV_2025-06-10_CALL_10pct_TP50_SL100,SLV,CALL,0.1,0.5,1.0,2025-06-10,2025-07-18,2025-06-20,38,35.5,39.0,33.23,0.38,312.0,0.17,21.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718C00035500,O:SLV250718C00039000
SLV_2025-06-10_CALL_10pct_TP50_SL200,SLV,CALL,0.1,0.5,2.0,2025-06-10,2025-07-18,2025-06-20,38,35.5,39.0,33.23,0.38,312.0,0.17,21.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718C00035500,O:SLV250718C00039000
SLV_2025-06-10_CALL_10pct_TP75_SL100,SLV,CALL,0.1,0.75,1.0,2025-06-10,2025-07-18,2025-07-01,38,35.5,39.0,33.23,0.38,312.0,0.08,30.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718C00035500,O:SLV250718C00039000
SLV_2025-06-10_CALL_10pct_TP75_SL200,SLV,CALL,0.1,0.75,2.0,2025-06-10,2025-07-18,2025-07-01,38,35.5,39.0,33.23,0.38,312.0,0.08,30.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718C00035500,O:SLV250718C00039000
SLV_2025-06-10_CALL_5pct_TP50_SL100,SLV,CALL,0.05,0.5,1.0,2025-06-10,2025-07-18,2025-06-24,38,35.5,37.0,33.23,0.23,127.0,0.1,13.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718C00035500,O:SLV250718C00037000
SLV_2025-06-10_CALL_5pct_TP50_SL200,SLV,CALL,0.05,0.5,2.0,2025-06-10,2025-07-18,2025-06-24,38,35.5,37.0,33.23,0.23,127.0,0.1,13.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718C00035500,O:SLV250718C00037000
SLV_2025-06-10_CALL_5pct_TP75_SL100,SLV,CALL,0.05,0.75,1.0,2025-06-10,2025-07-18,2025-07-08,38,35.5,37.0,33.23,0.23,127.0,0.04,19.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718C00035500,O:SLV250718C00037000
SLV_2025-06-10_CALL_5pct_TP75_SL200,SLV,CALL,0.05,0.75,2.0,2025-06-10,2025-07-18,2025-07-08,38,35.5,37.0,33.23,0.23,127.0,0.04,19.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718C00035500,O:SLV250718C00037000
SLV_2025-06-10_PUT_10pct_TP50_SL100,SLV,PUT,0.1,0.5,1.0,2025-06-10,2025-07-18,2025-06-26,38,31.5,28.0,33.23,0.39,311.0,0.15,24.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718P00031500,O:SLV250718P00028000
SLV_2025-06-10_PUT_10pct_TP50_SL200,SLV,PUT,0.1,0.5,2.0,2025-06-10,2025-07-18,2025-06-26,38,31.5,28.0,33.23,0.39,311.0,0.15,24.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718P00031500,O:SLV250718P00028000
SLV_2025-06-10_PUT_10pct_TP75_SL100,SLV,PUT,0.1,0.75,1.0,2025-06-10,2025-07-18,2025-07-07,38,31.5,28.0,33.23,0.39,311.0,0.06,33.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718P00031500,O:SLV250718P00028000
SLV_2025-06-10_PUT_10pct_TP75_SL200,SLV,PUT,0.1,0.75,2.0,2025-06-10,2025-07-18,2025-07-07,38,31.5,28.0,33.23,0.39,311.0,0.06,33.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718P00031500,O:SLV250718P00028000
SLV_2025-06-10_PUT_5pct_TP50_SL100,SLV,PUT,0.05,0.5,1.0,2025-06-10,2025-07-18,2025-07-02,38,31.5,30.0,33.23,0.27,123.0,0.09,18.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718P00031500,O:SLV250718P00030000
SLV_2025-06-10_PUT_5pct_TP50_SL200,SLV,PUT,0.05,0.5,2.0,2025-06-10,2025-07-18,2025-07-02,38,31.5,30.0,33.23,0.27,123.0,0.09,18.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718P00031500,O:SLV250718P00030000
SLV_2025-06-10_PUT_5pct_TP75_SL100,SLV,PUT,0.05,0.75,1.0,2025-06-10,2025-07-18,2025-07-03,38,31.5,30.0,33.23,0.27,123.0,0.06,21.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718P00031500,O:SLV250718P00030000
SLV_2025-06-10_PUT_5pct_TP75_SL200,SLV,PUT,0.05,0.75,2.0,2025-06-10,2025-07-18,2025-07-03,38,31.5,30.0,33.23,0.27,123.0,0.06,21.0,take_profit,0.2865344850852048,0.3388766338425926,True,O:SLV250718P00031500,O:SLV250718P00030000
XLV_2025-06-10_CALL_10pct_TP50_SL100,XLV,CALL,0.1,0.5,1.0,2025-06-10,2025-07-18,2025-06-23,38,143.0,150.0,135.68,0.34,666.0,0.07,27.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718C00143000,O:XLV250718C00150000
XLV_2025-06-10_CALL_10pct_TP50_SL200,XLV,CALL,0.1,0.5,2.0,2025-06-10,2025-07-18,2025-06-23,38,143.0,150.0,135.68,0.34,666.0,0.07,27.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718C00143000,O:XLV250718C00150000
XLV_2025-06-10_CALL_10pct_TP75_SL100,XLV,CALL,0.1,0.75,1.0,2025-06-10,2025-07-18,2025-06-23,38,143.0,150.0,135.68,0.34,666.0,0.07,27.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718C00143000,O:XLV250718C00150000
XLV_2025-06-10_CALL_10pct_TP75_SL200,XLV,CALL,0.1,0.75,2.0,2025-06-10,2025-07-18,2025-06-23,38,143.0,150.0,135.68,0.34,666.0,0.07,27.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718C00143000,O:XLV250718C00150000
XLV_2025-06-10_CALL_5pct_TP50_SL100,XLV,CALL,0.05,0.5,1.0,2025-06-10,2025-07-18,2025-06-23,38,143.0,150.0,135.68,0.34,666.0,0.07,27.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718C00143000,O:XLV250718C00150000
XLV_2025-06-10_CALL_5pct_TP50_SL200,XLV,CALL,0.05,0.5,2.0,2025-06-10,2025-07-18,2025-06-23,38,143.0,150.0,135.68,0.34,666.0,0.07,27.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718C00143000,O:XLV250718C00150000
XLV_2025-06-10_CALL_5pct_TP75_SL100,XLV,CALL,0.05,0.75,1.0,2025-06-10,2025-07-18,2025-06-23,38,143.0,150.0,135.68,0.34,666.0,0.07,27.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718C00143000,O:XLV250718C00150000
XLV_2025-06-10_CALL_5pct_TP75_SL200,XLV,CALL,0.05,0.75,2.0,2025-06-10,2025-07-18,2025-06-23,38,143.0,150.0,135.68,0.34,666.0,0.07,27.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718C00143000,O:XLV250718C00150000
XLV_2025-06-10_PUT_10pct_TP50_SL100,XLV,PUT,0.1,0.5,1.0,2025-06-10,2025-07-18,2025-07-01,38,130.0,115.0,135.68,0.88,1412.0,0.2,68.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718P00130000,O:XLV250718P00115000
XLV_2025-06-10_PUT_10pct_TP50_SL200,XLV,PUT,0.1,0.5,2.0,2025-06-10,2025-07-18,2025-07-01,38,130.0,115.0,135.68,0.88,1412.0,0.2,68.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718P00130000,O:XLV250718P00115000
XLV_2025-06-10_PUT_10pct_TP75_SL100,XLV,PUT,0.1,0.75,1.0,2025-06-10,2025-07-18,2025-07-01,38,130.0,115.0,135.68,0.88,1412.0,0.2,68.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718P00130000,O:XLV250718P00115000
XLV_2025-06-10_PUT_10pct_TP75_SL200,XLV,PUT,0.1,0.75,2.0,2025-06-10,2025-07-18,2025-07-01,38,130.0,115.0,135.68,0.88,1412.0,0.2,68.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718P00130000,O:XLV250718P00115000
XLV_2025-06-10_PUT_5pct_TP50_SL100,XLV,PUT,0.05,0.5,1.0,2025-06-10,2025-07-18,2025-06-30,38,130.0,123.0,135.68,0.64,636.0,0.31,33.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718P00130000,O:XLV250718P00123000
XLV_2025-06-10_PUT_5pct_TP50_SL200,XLV,PUT,0.05,0.5,2.0,2025-06-10,2025-07-18,2025-06-30,38,130.0,123.0,135.68,0.64,636.0,0.31,33.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718P00130000,O:XLV250718P00123000
XLV_2025-06-10_PUT_5pct_TP75_SL100,XLV,PUT,0.05,0.75,1.0,2025-06-10,2025-07-18,2025-07-10,38,130.0,123.0,135.68,0.64,636.0,0.0,64.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718P00130000,O:XLV250718P00123000
XLV_2025-06-10_PUT_5pct_TP75_SL200,XLV,PUT,0.05,0.75,2.0,2025-06-10,2025-07-18,2025-07-10,38,130.0,123.0,135.68,0.64,636.0,0.0,64.0,take_profit,0.20854908069029943,0.6067359702224293,True,O:XLV250718P00130000,O:XLV250718P00123000
TLT_2025-06-13_CALL_10pct_TP50_SL100,TLT,CALL,0.1,0.5,1.0,2025-06-13,2025-07-18,2025-07-03,35,89.0,98.0,86.33,0.63,836.9999999999999,0.21,42.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718C00089000,O:TLT250718C00098000
TLT_2025-06-13_CALL_10pct_TP50_SL200,TLT,CALL,0.1,0.5,2.0,2025-06-13,2025-07-18,2025-07-03,35,89.0,98.0,86.33,0.63,836.9999999999999,0.21,42.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718C00089000,O:TLT250718C00098000
TLT_2025-06-13_CALL_10pct_TP75_SL100,TLT,CALL,0.1,0.75,1.0,2025-06-13,2025-07-18,2025-07-07,35,89.0,98.0,86.33,0.63,836.9999999999999,0.09,54.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718C00089000,O:TLT250718C00098000
TLT_2025-06-13_CALL_10pct_TP75_SL200,TLT,CALL,0.1,0.75,2.0,2025-06-13,2025-07-18,2025-07-07,35,89.0,98.0,86.33,0.63,836.9999999999999,0.09,54.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718C00089000,O:TLT250718C00098000
TLT_2025-06-13_CALL_5pct_TP50_SL100,TLT,CALL,0.05,0.5,1.0,2025-06-13,2025-07-18,2025-07-03,35,89.0,93.0,86.33,0.53,347.0,0.2,33.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718C00089000,O:TLT250718C00093000
TLT_2025-06-13_CALL_5pct_TP50_SL200,TLT,CALL,0.05,0.5,2.0,2025-06-13,2025-07-18,2025-07-03,35,89.0,93.0,86.33,0.53,347.0,0.2,33.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718C00089000,O:TLT250718C00093000
TLT_2025-06-13_CALL_5pct_TP75_SL100,TLT,CALL,0.05,0.75,1.0,2025-06-13,2025-07-18,2025-07-07,35,89.0,93.0,86.33,0.53,347.0,0.08,45.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718C00089000,O:TLT250718C00093000
TLT_2025-06-13_CALL_5pct_TP75_SL200,TLT,CALL,0.05,0.75,2.0,2025-06-13,2025-07-18,2025-07-07,35,89.0,93.0,86.33,0.53,347.0,0.08,45.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718C00089000,O:TLT250718C00093000
TLT_2025-06-13_PUT_10pct_TP50_SL100,TLT,PUT,0.1,0.5,1.0,2025-06-13,2025-07-18,2025-06-24,35,84.0,75.0,86.33,0.68,832.0,0.23,45.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718P00084000,O:TLT250718P00075000
TLT_2025-06-13_PUT_10pct_TP50_SL200,TLT,PUT,0.1,0.5,2.0,2025-06-13,2025-07-18,2025-06-24,35,84.0,75.0,86.33,0.68,832.0,0.23,45.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718P00084000,O:TLT250718P00075000
TLT_2025-06-13_PUT_10pct_TP75_SL100,TLT,PUT,0.1,0.75,1.0,2025-06-13,2025-07-18,2025-06-26,35,84.0,75.0,86.33,0.68,832.0,0.12,56.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718P00084000,O:TLT250718P00075000
TLT_2025-06-13_PUT_10pct_TP75_SL200,TLT,PUT,0.1,0.75,2.0,2025-06-13,2025-07-18,2025-06-26,35,84.0,75.0,86.33,0.68,832.0,0.12,56.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718P00084000,O:TLT250718P00075000
TLT_2025-06-13_PUT_5pct_TP50_SL100,TLT,PUT,0.05,0.5,1.0,2025-06-13,2025-07-18,2025-06-24,35,84.0,80.0,86.33,0.56,344.0,0.2,36.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718P00084000,O:TLT250718P00080000
TLT_2025-06-13_PUT_5pct_TP50_SL200,TLT,PUT,0.05,0.5,2.0,2025-06-13,2025-07-18,2025-06-24,35,84.0,80.0,86.33,0.56,344.0,0.2,36.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718P00084000,O:TLT250718P00080000
TLT_2025-06-13_PUT_5pct_TP75_SL100,TLT,PUT,0.05,0.75,1.0,2025-06-13,2025-07-18,2025-06-26,35,84.0,80.0,86.33,0.56,344.0,0.1,46.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718P00084000,O:TLT250718P00080000
TLT_2025-06-13_PUT_5pct_TP75_SL200,TLT,PUT,0.05,0.75,2.0,2025-06-13,2025-07-18,2025-06-26,35,84.0,80.0,86.33,0.56,344.0,0.1,46.0,take_profit,0.14392499251660743,0.47079889797182284,True,O:TLT250718P00084000,O:TLT250718P00080000
SLV_2025-06-17_PUT_5pct_TP50_SL100,SLV,PUT,0.05,0.5,1.0,2025-06-17,2025-07-25,2025-07-10,38,32.0,30.5,33.74,0.27,123.0,0.13,14.0,take_profit,0.2712656203069176,0.27966076420633135,True,O:SLV250725P00032000,O:SLV250725P00030500
SLV_2025-06-17_PUT_5pct_TP50_SL200,SLV,PUT,0.05,0.5,2.0,2025-06-17,2025-07-25,2025-07-10,38,32.0,30.5,33.74,0.27,123.0,0.13,14.0,take_profit,0.2712656203069176,0.27966076420633135,True,O:SLV250725P00032000,O:SLV250725P00030500
SLV_2025-06-17_PUT_5pct_TP75_SL100,SLV,PUT,0.05,0.75,1.0,2025-06-17,2025-07-25,2025-07-11,38,32.0,30.5,33.74,0.27,123.0,0.03,24.0,take_profit,0.2712656203069176,0.27966076420633135,True,O:SLV250725P00032000,O:SLV250725P00030500
SLV_2025-06-17_PUT_5pct_TP75_SL200,SLV,PUT,0.05,0.75,2.0,2025-06-17,2025-07-25,2025-07-11,38,32.0,30.5,33.74,0.27,123.0,0.03,24.0,take_profit,0.2712656203069176,0.27966076420633135,True,O:SLV250725P00032000,O:SLV250725P00030500
